fecha;customer_name;country;city;ship_mode;categories;product;price;quantity
21/6/12;Leah Derham;France;Pessac;ECONOMY;office supplies and labels;Harbour Creations Shipping Labels, 5000 Label Set;$24;2
21/6/12;Leah Derham;France;Pessac;ECONOMY;office supplies and storage;Tenex Shelving, Single Width;$49;1
22/6/12;Ethan Howarth;Germany;Duisburg;ECONOMY;office supplies and supplies;Elite Letter Opener, Easy Grip;$145;5
22/6/12;Lilly Le Grand;France;Villefontaine;ECONOMY;furniture and bookcases;Ikea Floating Shelf Set, Mobile;$467;3
22/6/12;Lilly Le Grand;France;Villefontaine;ECONOMY;technology and copiers;HP Ink, High-Speed;$431;4
22/6/12;Lilly Le Grand;France;Villefontaine;ECONOMY;technology and machines;StarTech Printer, Red;$646;3
22/6/12;Norma McCowan;Germany;Bottrop;PLUS;office supplies and binders;Avery Binding Machine, Clear;$48;1
22/6/12;Norma McCowan;Germany;Bottrop;PLUS;office supplies and storage;Smead Trays, Single Width;$131;3
23/6/12;Dylan Dry;United Kingdom;Watford;ECONOMY;office supplies and binders;Cardinal 3-Hole Punch, Clear;$85;3
23/6/12;Leticia Sorrells;France;Boulogne-Billancourt;PLUS;furniture and bookcases;Safco Library with Doors, Mobile;$1.765;5
23/6/12;Leticia Sorrells;France;Boulogne-Billancourt;PLUS;office supplies and appliances;KitchenAid Coffee Grinder, Red;$190;3
25/6/12;Michael Watkins;Italy;Pesaro;ECONOMY;office supplies and art;Stanley Pencil Sharpener, Water Color;$112;4
25/6/12;Michael Watkins;Italy;Pesaro;ECONOMY;office supplies and binders;Acco Binder, Recycled;$124;8
25/6/12;Michael Watkins;Italy;Pesaro;ECONOMY;office supplies and envelopes;Ames Peel and Seal, with clear poly window;$89;4
25/6/12;Michael Watkins;Italy;Pesaro;ECONOMY;office supplies and fasteners;Advantus Rubber Bands, Bulk Pack;$17;1
25/6/12;Michael Watkins;Italy;Pesaro;ECONOMY;office supplies and storage;Eldon Folders, Single Width;$31;3
25/6/12;Alfonso Gomez;United Kingdom;London;ECONOMY;office supplies and art;Sanford Pens, Fluorescent;$22;2
25/6/12;Alfonso Gomez;United Kingdom;London;ECONOMY;office supplies and binders;Acco Binder, Clear;$39;3
25/6/12;Kiera Chandler;United Kingdom;Wolverhampton;ECONOMY;furniture and chairs;Hon Bag Chairs, Adjustable;$333;7
25/6/12;Kiera Chandler;United Kingdom;Wolverhampton;ECONOMY;technology and machines;Okidata Inkjet, Wireless;$2.199;7
25/6/12;Freya Daniels;Denmark;Esbjerg;ECONOMY;technology and copiers;Sharp Ink, Color;$189;3
25/6/12;Liam Mathias;United Kingdom;London;ECONOMY;office supplies and storage;Eldon File Cart, Single Width;$345;3
25/6/12;Ethan Barrett;United Kingdom;Taunton;ECONOMY;office supplies and binders;Avery Index Tab, ECONOMY;$39;5
25/6/12;Faith Chambers;United Kingdom;Edinburgh;PRIORITY;furniture and furnishings;Advantus Door Stop, Duo Pack;$158;5
26/6/12;Jayden Ali;France;Villiers-le-Bel;IMMEDIATE;office supplies and art;Stanley Markers, Easy-Erase;$22;1
26/6/12;Jayden Ali;France;Villiers-le-Bel;IMMEDIATE;office supplies and labels;Smead Legal Exhibit Labels, Adjustable;$27;3
26/6/12;Laura Akhtar;Germany;Ennigerloh;IMMEDIATE;office supplies and storage;Smead Box, Wire Frame;$18;2
26/6/12;Laura Akhtar;Germany;Ennigerloh;IMMEDIATE;technology and phones;Apple Speaker Phone, Full Size;$125;1
26/6/12;Everett Dunbar;Germany;Bremen;PLUS;furniture and chairs;Hon Chairmat, Red;$150;3
26/6/12;Everett Dunbar;Germany;Bremen;PLUS;technology and machines;Okidata Inkjet, White;$623;2
27/6/12;Mary Hough;France;Aulnay-sous-Bois;ECONOMY;office supplies and binders;Wilson Jones Index Tab, ECONOMY;$26;4
27/6/12;Mary Hough;France;Aulnay-sous-Bois;ECONOMY;office supplies and storage;Fellowes File Cart, Blue;$247;2
27/6/12;Mary Hough;France;Aulnay-sous-Bois;ECONOMY;technology and copiers;Brother Copy Machine, Color;$673;3
27/6/12;Harriet Chadwick;France;Maisons-Alfort;ECONOMY;office supplies and storage;Smead Shelving, Single Width;$88;2
27/6/12;Harriet Chadwick;France;Maisons-Alfort;ECONOMY;technology and machines;Konica Phone, Red;$142;2
27/6/12;Eleanor Pollard;Netherlands;Schiedam;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Water Color;$15;1
28/6/12;Mike Langer;United Kingdom;Woking;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, Clear;$82;3
28/6/12;Chloe Landale;United Kingdom;London;ECONOMY;furniture and chairs;Hon Executive Leather Armchair, Black;$823;2
28/6/12;Chloe Landale;United Kingdom;London;ECONOMY;office supplies and supplies;Fiskars Scissors, Steel;$284;14
28/6/12;Bailey Morris;Germany;Munich;IMMEDIATE;technology and phones;Nokia Office Telephone, VoIP;$196;3
28/6/12;Piper Wilder-Neligan;Netherlands;Emmen;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Water Color;$39;3
29/6/12;Nathan Allwood;United Kingdom;London;PLUS;office supplies and storage;Fellowes Lockers, Single Width;$560;3
29/6/12;Toby Rowley;Spain;Granada;ECONOMY;office supplies and envelopes;Kraft Business Envelopes, Set of 50;$60;3
29/6/12;Toby Rowley;Spain;Granada;ECONOMY;technology and phones;Motorola Headset, Cordless;$446;6
29/6/12;Minnie Cash;Germany;Gronau;PRIORITY;office supplies and fasteners;Stockwell Paper Clips, Bulk Pack;$41;3
29/6/12;Minnie Cash;Germany;Gronau;PRIORITY;technology and accessories;SanDisk Memory Card, Bluetooth;$225;2
29/6/12;Sienna Williamson;Finland;Espoo;ECONOMY;furniture and chairs;Novimex Chairmat, Set of Two;$293;5
29/6/12;Sienna Williamson;Finland;Espoo;ECONOMY;office supplies and art;Stanley Canvas, Easy-Erase;$99;2
29/6/12;Sienna Williamson;Finland;Espoo;ECONOMY;technology and phones;Motorola Office Telephone, VoIP;$216;3
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;furniture and chairs;SAFCO Rocking Chair, Adjustable;$769;7
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;furniture and furnishings;Eldon Clock, Duo Pack;$153;3
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;office supplies and art;Sanford Pens, Water Color;$64;5
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;office supplies and binders;Avery Index Tab, Clear;$16;3
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;office supplies and binders;Ibico Index Tab, Clear;$56;7
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;office supplies and storage;Smead Folders, Wire Frame;$53;4
29/6/12;Alex Greenwood;Germany;Berlin;ECONOMY;technology and copiers;Brother Fax and Copier, Digital;$344;2
29/6/12;Kristen Holland;Sweden;Solna;ECONOMY;office supplies and labels;Hon Round Labels, Laser Printer Compatible;$3;1
30/6/12;Kian Sykes;Italy;Pomezia;ECONOMY;office supplies and binders;Ibico 3-Hole Punch, ECONOMY;$91;3
30/6/12;Kian Sykes;Italy;Pomezia;ECONOMY;office supplies and fasteners;OIC Thumb Tacks, Assorted Sizes;$35;3
30/6/12;Kian Sykes;Italy;Pomezia;ECONOMY;office supplies and labels;Hon Shipping Labels, 5000 Label Set;$24;2
30/6/12;Kian Sykes;Italy;Pomezia;ECONOMY;office supplies and storage;Tenex File Cart, Single Width;$241;3
30/6/12;Richard Poole;Spain;Madrid;IMMEDIATE;furniture and chairs;Hon Rocking Chair, Red;$522;5
1/7/12;Tricia Bustamante;United Kingdom;Edinburgh;ECONOMY;furniture and bookcases;Ikea 3-Shelf Cabinet, Traditional;$712;5
1/7/12;Tricia Bustamante;United Kingdom;Edinburgh;ECONOMY;furniture and tables;Bevis Wood Table, Rectangular;$1.062;2
1/7/12;Tricia Bustamante;United Kingdom;Edinburgh;ECONOMY;office supplies and art;Binney & Smith Canvas, Fluorescent;$158;3
1/7/12;Tricia Bustamante;United Kingdom;Edinburgh;ECONOMY;technology and accessories;SanDisk Mouse, Bluetooth;$230;6
1/7/12;Tricia Bustamante;United Kingdom;Edinburgh;ECONOMY;technology and phones;Nokia Headset, Cordless;$380;5
2/7/12;Mackenzie Whitford;Germany;Offenbach;ECONOMY;office supplies and art;Binney & Smith Pencil Sharpener, Water Color;$269;9
3/7/12;Tom Charlton;Spain;Torrevieja;ECONOMY;office supplies and binders;Acco Binder, ECONOMY;$30;2
3/7/12;Donna Nash;France;Montpellier;ECONOMY;technology and machines;Panasonic Inkjet, Durable;$2.123;8
3/7/12;Georgina Fuller;France;Creil;PRIORITY;furniture and bookcases;Dania 3-Shelf Cabinet, Mobile;$907;7
4/7/12;Philip Newsom;Germany;Berlin;PLUS;office supplies and envelopes;Ames Peel and Seal, Security-Tint;$57;3
4/7/12;Philip Newsom;Germany;Berlin;PLUS;office supplies and fasteners;Stockwell Clamps, Assorted Sizes;$29;2
4/7/12;Ryan Price;Belgium;Ghent;PLUS;office supplies and fasteners;Advantus Rubber Bands, Bulk Pack;$66;4
4/7/12;Ryan Price;Belgium;Ghent;PLUS;office supplies and storage;Smead Shelving, Blue;$147;3
4/7/12;Eve Bates;United Kingdom;Birkenhead;ECONOMY;office supplies and appliances;Cuisinart Refrigerator, Red;$1.488;3
4/7/12;Eve Bates;United Kingdom;Birkenhead;ECONOMY;office supplies and envelopes;Cameo Clasp Envelope, Security-Tint;$24;2
4/7/12;Eve Bates;United Kingdom;Birkenhead;ECONOMY;office supplies and storage;Tenex Box, Blue;$99;6
4/7/12;Daniel Burke;United Kingdom;London;ECONOMY;office supplies and art;BIC Pencil Sharpener, Fluorescent;$27;1
4/7/12;Daniel Burke;United Kingdom;London;ECONOMY;office supplies and envelopes;GlobeWeis Peel and Seal, with clear poly window;$45;2
4/7/12;Daniel Burke;United Kingdom;London;ECONOMY;office supplies and paper;Xerox Message Books, Premium;$55;3
5/7/12;Anna Macdonald;Germany;Paderborn;PRIORITY;office supplies and art;Sanford Markers, Easy-Erase;$165;7
5/7/12;Anna Macdonald;Germany;Paderborn;PRIORITY;office supplies and art;Stanley Sketch Pad, Fluorescent;$46;1
5/7/12;Anna Macdonald;Germany;Paderborn;PRIORITY;technology and accessories;Memorex Memory Card, Programmable;$519;5
5/7/12;Rose Heap;Germany;Essen;ECONOMY;office supplies and storage;Tenex Trays, Single Width;$98;2
6/7/12;Molly Palmer;France;Valenciennes;ECONOMY;office supplies and appliances;Hamilton Beach Stove, Red;$1.952;4
6/7/12;Bianca Whitford;United Kingdom;Sunderland;ECONOMY;office supplies and binders;Acco Binder, Durable;$33;2
6/7/12;Minnie Cash;France;Aix-en-Provence;ECONOMY;furniture and chairs;Harbour Creations Steel Folding Chair, Red;$352;4
6/7/12;Minnie Cash;France;Aix-en-Provence;ECONOMY;office supplies and binders;Wilson Jones Binder Covers, Recycled;$35;3
6/7/12;Minnie Cash;France;Aix-en-Provence;ECONOMY;office supplies and fasteners;OIC Push Pins, Bulk Pack;$15;1
6/7/12;Minnie Cash;France;Aix-en-Provence;ECONOMY;office supplies and labels;Avery Legal Exhibit Labels, Laser Printer Compatible;$23;2
6/7/12;Nathan Allwood;France;Frontignan;ECONOMY;furniture and chairs;Office Star Rocking Chair, Adjustable;$258;2
6/7/12;Nathan Allwood;France;Frontignan;ECONOMY;furniture and furnishings;Eldon Clock, Duo Pack;$226;4
6/7/12;Nathan Allwood;France;Frontignan;ECONOMY;office supplies and supplies;Stiletto Letter Opener, Steel;$75;3
6/7/12;Cynthia Zielinski;France;Paris;ECONOMY;furniture and chairs;Harbour Creations Chairmat, Red;$518;8
6/7/12;Gregory Rodriguez;Norway;Oslo;PLUS;furniture and furnishings;Tenex Photo Frame, Erganomic;$353;7
6/7/12;Gregory Rodriguez;Norway;Oslo;PLUS;office supplies and art;BIC Sketch Pad, Easy-Erase;$343;7
10/7/12;Leroy Samson;Ireland;Tallaght;ECONOMY;office supplies and art;Sanford Canvas, Blue;$51;2
11/7/12;Patricia Smith;Netherlands;Amersfoort;PRIORITY;office supplies and fasteners;Stockwell Paper Clips, Bulk Pack;$14;2
11/7/12;William Jolly;Germany;Cottbus;ECONOMY;furniture and furnishings;Eldon Frame, Durable;$906;8
11/7/12;William Jolly;Germany;Cottbus;ECONOMY;office supplies and art;Boston Canvas, Water Color;$398;7
11/7/12;William Jolly;Germany;Cottbus;ECONOMY;office supplies and binders;Cardinal Binding Machine, Clear;$345;7
11/7/12;Alpha Ross;United Kingdom;London;PRIORITY;technology and phones;Samsung Signal Booster, VoIP;$246;2
11/7/12;Darcy St George;Germany;Castrop-Rauxel;PRIORITY;office supplies and binders;Cardinal Index Tab, Durable;$15;2
12/7/12;Isabelle Gould;Germany;Freiburg;PRIORITY;office supplies and binders;Ibico Binder Covers, Durable;$30;2
12/7/12;Isabelle Gould;Germany;Freiburg;PRIORITY;office supplies and supplies;Acme Scissors, Serrated;$66;3
13/7/12;Angus Reading;United Kingdom;London;ECONOMY;office supplies and binders;Acco 3-Hole Punch, ECONOMY;$54;2
13/7/12;Angus Reading;United Kingdom;London;ECONOMY;technology and machines;StarTech Inkjet, White;$807;3
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and binders;Acco Binding Machine, Durable;$316;6
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and labels;Hon Shipping Labels, 5000 Label Set;$59;5
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and labels;Smead Shipping Labels, 5000 Label Set;$24;2
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and storage;Rogers Shelving, Industrial;$188;3
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and supplies;Acme Letter Opener, Serrated;$54;2
13/7/12;Jett Osman;United Kingdom;Leeds;PLUS;office supplies and supplies;Kleencut Ruler, Easy Grip;$46;3
13/7/12;Juan Smith;Finland;Espoo;PLUS;technology and machines;Okidata Inkjet, White;$1.245;4
13/7/12;Makayla Elphinstone;France;Paris;IMMEDIATE;office supplies and fasteners;Stockwell Staples, 12 Pack;$20;2
13/7/12;Makayla Elphinstone;France;Paris;IMMEDIATE;office supplies and storage;Fellowes Folders, Wire Frame;$46;2
13/7/12;Makayla Elphinstone;France;Paris;IMMEDIATE;office supplies and storage;Tenex Shelving, Wire Frame;$242;5
13/7/12;Alexis Code;Italy;Turin;ECONOMY;technology and copiers;Brother Wireless Fax, Digital;$757;2
13/7/12;Alexis Code;Italy;Turin;ECONOMY;technology and phones;Motorola Audio Dock, Cordless;$211;2
13/7/12;Eva Hargraves;France;Marignane;ECONOMY;technology and copiers;Hewlett Fax Machine, Laser;$816;3
13/7/12;Eden Gooseberry;United Kingdom;Birmingham;PLUS;office supplies and binders;Wilson Jones Binding Machine, Recycled;$99;4
13/7/12;Eden Gooseberry;United Kingdom;Birmingham;PLUS;office supplies and labels;Hon Removable Labels, Adjustable;$12;3
13/7/12;Eden Gooseberry;United Kingdom;Birmingham;PLUS;office supplies and supplies;Fiskars Trimmer, Serrated;$117;6
14/7/12;Jacob Varley;United Kingdom;Sheffield;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, Durable;$15;1
14/7/12;Jacob Varley;United Kingdom;Sheffield;ECONOMY;office supplies and envelopes;Kraft Clasp Envelope, Set of 50;$5;1
14/7/12;Jacob Varley;United Kingdom;Sheffield;ECONOMY;office supplies and fasteners;Stockwell Push Pins, Metal;$22;3
14/7/12;Louis Dominguez;Germany;Norderstedt;PRIORITY;furniture and chairs;Harbour Creations Executive Leather Armchair, Black;$426;1
14/7/12;Jasper Neighbour;Germany;Neunkirchen;ECONOMY;office supplies and envelopes;GlobeWeis Manila Envelope, Security-Tint;$89;3
14/7/12;Jasper Neighbour;Germany;Neunkirchen;ECONOMY;office supplies and envelopes;Kraft Peel and Seal, Set of 50;$41;2
14/7/12;Jasper Neighbour;Germany;Neunkirchen;ECONOMY;office supplies and storage;Rogers Lockers, Wire Frame;$758;4
16/7/12;Jude Leonard;France;Bourges;PRIORITY;furniture and chairs;Harbour Creations Swivel Stool, Red;$486;3
16/7/12;Jude Leonard;France;Bourges;PRIORITY;office supplies and binders;Avery Index Tab, ECONOMY;$16;2
16/7/12;Jude Leonard;France;Bourges;PRIORITY;office supplies and fasteners;Stockwell Push Pins, Metal;$85;6
16/7/12;Jude Leonard;France;Bourges;PRIORITY;technology and phones;Samsung Headset, VoIP;$187;3
17/7/12;Jack Holland;Italy;Rome;ECONOMY;furniture and bookcases;Sauder Stackable Bookrack, Traditional;$293;2
17/7/12;Jack Holland;Italy;Rome;ECONOMY;office supplies and binders;Avery Binding Machine, Durable;$50;1
17/7/12;Jack Holland;Italy;Rome;ECONOMY;office supplies and paper;Xerox Memo Slips, Multicolor;$60;4
17/7/12;Ruby Nicholls;Spain;Cartagena;ECONOMY;office supplies and storage;Tenex Shelving, Blue;$98;2
18/7/12;Jonathan Bottrill;Spain;Sant Boi de Llobregat;IMMEDIATE;office supplies and binders;Wilson Jones Hole Reinforcements, Durable;$18;3
18/7/12;Jonathan Bottrill;Spain;Sant Boi de Llobregat;IMMEDIATE;office supplies and fasteners;Stockwell Staples, Metal;$44;4
18/7/12;Lamar Lockhart;Germany;Berlin;ECONOMY;office supplies and art;BIC Highlighters, Blue;$34;2
18/7/12;Lamar Lockhart;Germany;Berlin;ECONOMY;technology and accessories;Enermax Router, USB;$698;3
18/7/12;Lamar Lockhart;Germany;Berlin;ECONOMY;technology and phones;Apple Headset, VoIP;$330;5
18/7/12;Lamar Lockhart;Germany;Berlin;ECONOMY;technology and phones;Apple Headset, with Caller ID;$330;5
20/7/12;Jade Farmer;France;Savigny-le-Temple;ECONOMY;office supplies and envelopes;GlobeWeis Manila Envelope, Set of 50;$82;3
20/7/12;Jade Farmer;France;Savigny-le-Temple;ECONOMY;technology and machines;Panasonic Printer, Wireless;$680;3
20/7/12;Jade Farmer;France;Savigny-le-Temple;ECONOMY;technology and phones;Apple Speaker Phone, Cordless;$536;5
20/7/12;Toby Starling;Germany;Hanover;PLUS;furniture and furnishings;Eldon Photo Frame, Erganomic;$142;5
20/7/12;Max Ronald;France;Narbonne;ECONOMY;furniture and chairs;SAFCO Bag Chairs, Red;$44;1
20/7/12;Max Ronald;France;Narbonne;ECONOMY;office supplies and art;Boston Sketch Pad, Water Color;$259;5
20/7/12;Max Ronald;France;Narbonne;ECONOMY;office supplies and envelopes;Jiffy Business Envelopes, Set of 50;$20;1
20/7/12;Max Ronald;France;Narbonne;ECONOMY;office supplies and storage;Smead Folders, Industrial;$97;6
20/7/12;Max Ronald;France;Narbonne;ECONOMY;office supplies and storage;Tenex Lockers, Single Width;$735;4
23/7/12;John Town;Spain;Madrid;ECONOMY;office supplies and appliances;KitchenAid Stove, Silver;$1.142;2
23/7/12;John Town;Spain;Madrid;ECONOMY;office supplies and envelopes;Kraft Mailers, Set of 50;$113;3
23/7/12;John Town;Spain;Madrid;ECONOMY;technology and accessories;Belkin Router, Erganomic;$1.283;5
23/7/12;Morgan Dodd;Germany;Berlin;ECONOMY;technology and phones;Cisco Smart Phone, with Caller ID;$2.944;5
23/7/12;Alex Greenwood;Italy;Cerignola;ECONOMY;office supplies and art;Binney & Smith Sketch Pad, Easy-Erase;$93;2
23/7/12;Alex Greenwood;Italy;Cerignola;ECONOMY;office supplies and storage;Fellowes File Cart, Single Width;$412;5
23/7/12;Alex Greenwood;Italy;Cerignola;ECONOMY;office supplies and storage;Tenex Shelving, Blue;$98;3
24/7/12;Isabelle Torpy;United Kingdom;London;PLUS;office supplies and art;BIC Markers, Easy-Erase;$96;4
24/7/12;Isabelle Torpy;United Kingdom;London;PLUS;office supplies and storage;Smead Lockers, Blue;$1.071;6
24/7/12;Zona Meyer;France;Nice;ECONOMY;office supplies and paper;Green Bar Parchment Paper, Recycled;$50;3
24/7/12;Zona Meyer;France;Nice;ECONOMY;office supplies and paper;SanDisk Parchment Paper, Premium;$33;2
24/7/12;Zona Meyer;France;Nice;ECONOMY;office supplies and storage;Fellowes Folders, Blue;$48;2
24/7/12;Zona Meyer;France;Nice;ECONOMY;office supplies and storage;Rogers Trays, Blue;$167;3
24/7/12;Zona Meyer;France;Nice;ECONOMY;office supplies and storage;Smead Shelving, Wire Frame;$130;3
25/7/12;Maya O'Sullivan;France;Abbeville;ECONOMY;office supplies and supplies;Elite Ruler, Easy Grip;$46;3
25/7/12;Robert Barnes;United Kingdom;Sale;ECONOMY;office supplies and storage;Eldon Folders, Wire Frame;$48;3
25/7/12;Noah Hart;United Kingdom;London;ECONOMY;office supplies and envelopes;GlobeWeis Business Envelopes, Set of 50;$62;4
25/7/12;Noah Hart;United Kingdom;London;ECONOMY;office supplies and fasteners;Accos Rubber Bands, Bulk Pack;$30;2
25/7/12;Noah Hart;United Kingdom;London;ECONOMY;office supplies and paper;Green Bar Note Cards, Multicolor;$214;7
25/7/12;Mia McLean;Sweden;Stockholm;ECONOMY;office supplies and art;BIC Canvas, Easy-Erase;$189;7
25/7/12;Mia McLean;Sweden;Stockholm;ECONOMY;office supplies and art;BIC Pens, Easy-Erase;$22;3
25/7/12;Mia McLean;Sweden;Stockholm;ECONOMY;office supplies and binders;Cardinal 3-Hole Punch, Clear;$57;4
25/7/12;Mia McLean;Sweden;Stockholm;ECONOMY;office supplies and envelopes;GlobeWeis Mailers, Recycled;$37;2
